lineID,site,year,rep,phenoValue
157,STBN_2016_CSSRI_KSL,2016,1,347
160,STBN_2016_CSSRI_KSL,2016,1,374
130,STBN_2016_CSS,2016,1,4683
25,STBN_2016_CSS,2016,2,2007
107,STBN_2016_CSS,2016,3,2509
122,STBN_2016_CSS,2016,1,NA
120,STBN_2016_CSS,2016,3,5352
117,STBN_2016_CSS,2016,2,2342
148,STBN_2016_CSS,2016,1,6356
170,STBN_2016_CSS,2016,1,2174
24,STBN_2016_CSS,2016,4,2977
120,STBN_2016_CSS,2016,4,5352
150,STBN_2016_CSS,2016,1,3345
153,STBN_2016_CSS,2016,1,2174
125,STBN_2016_CSS,2016,1,5352
136,STBN_2016_CSS,2016,1,4014
115,STBN_2016_CSS,2016,1,2007
141,STBN_2016_CSS,2016,1,4014
151,STBN_2016_CSS,2016,1,3178
132,STBN_2016_CSS,2016,1,3345
127,STBN_2016_CSS,2016,1,2174
25,STBN_2016_CSS,2016,3,2007
120,STBN_2016_CSS,2016,1,5352
162,STBN_2016_CSS,2016,1,4248
157,STBN_2016_CSS,2016,1,4683
114,STBN_2016_CSS,2016,1,1673
24,STBN_2016_CSS,2016,1,2977
124,STBN_2016_CSS,2016,1,803
121,STBN_2016_CSS,2016,1,3680
137,STBN_2016_CSS,2016,1,4850
107,STBN_2016_CSS,2016,1,2509
119,STBN_2016_CSS,2016,1,4014
123,STBN_2016_CSS,2016,1,4349
133,STBN_2016_CSS,2016,1,3847
24,STBN_2016_CSS,2016,3,2977
110,STBN_2016_CSS,2016,1,5352
172,STBN_2016_CSS,2016,4,3077
163,STBN_2016_CSS,2016,1,836
152,STBN_2016_CSS,2016,1,3847
134,STBN_2016_CSS,2016,1,2342
138,STBN_2016_CSS,2016,1,4181
120,STBN_2016_CSS,2016,2,5352
116,STBN_2016_CSS,2016,1,4014
109,STBN_2016_CSS,2016,1,3680
164,STBN_2016_CSS,2016,1,2007
145,STBN_2016_CSS,2016,1,669
154,STBN_2016_CSS,2016,1,3680
158,STBN_2016_CSS,2016,1,4014
111,STBN_2016_CSS,2016,1,2174
143,STBN_2016_CSS,2016,1,2074
149,STBN_2016_CSS,2016,1,2743
166,STBN_2016_CSS,2016,1,3680
117,STBN_2016_CSS,2016,3,2342
159,STBN_2016_CSS,2016,1,4014
131,STBN_2016_CSS,2016,1,1422
112,STBN_2016_CSS,2016,1,3680
107,STBN_2016_CSS,2016,2,2509
117,STBN_2016_CSS,2016,1,2342
165,STBN_2016_CSS,2016,1,1305
168,STBN_2016_CSS,2016,1,4349
25,STBN_2016_CSS,2016,4,2007
140,STBN_2016_CSS,2016,1,2342
172,STBN_2016_CSS,2016,1,3077
161,STBN_2016_CSS,2016,1,6690
172,STBN_2016_CSS,2016,2,3077
118,STBN_2016_CSS,2016,1,2174
156,STBN_2016_CSS,2016,1,4767
24,STBN_2016_CSS,2016,2,2977
126,STBN_2016_CSS,2016,1,2676
167,STBN_2016_CSS,2016,1,3345
113,STBN_2016_CSS,2016,1,1004
160,STBN_2016_CSS,2016,1,5352
129,STBN_2016_CSS,2016,1,2676
107,STBN_2016_CSS,2016,4,2509
142,STBN_2016_CSS,2016,1,3011
169,STBN_2016_CSS,2016,1,5018
144,STBN_2016_CSS,2016,1,4014
25,STBN_2016_CSS,2016,1,2007
135,STBN_2016_CSS,2016,1,4014
147,STBN_2016_CSS,2016,1,6021
155,STBN_2016_CSS,2016,1,4014
139,STBN_2016_CSS,2016,1,2007
172,STBN_2016_CSS,2016,3,3077
117,STBN_2016_CSS,2016,4,2342
128,STBN_2016_CSS,2016,1,1338
146,STBN_2016_CSS,2016,1,1505
147,STBN_2016_GOA,2016,1,1695
158,STBN_2016_GOA,2016,1,193
148,STBN_2016_GOA,2016,1,1942
110,STBN_2016_GOA,2016,1,1516
144,STBN_2016_GOA,2016,1,1615
151,STBN_2016_GOA,2016,1,1691
112,STBN_2016_GOA,2016,1,1287
141,STBN_2016_GOA,2016,1,1778
159,STBN_2016_GOA,2016,1,1375
120,STBN_2016_GOA,2016,1,1567
143,STBN_2016_GOA,2016,1,2425
125,STBN_2016_GOA,2016,1,193
117,STBN_2016_GOA,2016,3,1213
120,STBN_2016_GOA,2016,3,1655
156,STBN_2016_GOA,2016,1,1793
120,STBN_2016_GOA,2016,4,2062
166,STBN_2016_GOA,2016,1,1320
25,STBN_2016_GOA,2016,3,1756
140,STBN_2016_GOA,2016,1,785
117,STBN_2016_GOA,2016,1,1885
111,STBN_2016_GOA,2016,1,1542
24,STBN_2016_GOA,2016,1,1998
116,STBN_2016_GOA,2016,1,1505
131,STBN_2016_GOA,2016,1,2356
25,STBN_2016_GOA,2016,4,2225
142,STBN_2016_GOA,2016,1,1636
134,STBN_2016_GOA,2016,1,1669
120,STBN_2016_GOA,2016,2,1484
115,STBN_2016_GOA,2016,1,1251
132,STBN_2016_GOA,2016,1,1516
119,STBN_2016_GOA,2016,1,1360
167,STBN_2016_GOA,2016,1,1098
155,STBN_2016_GOA,2016,1,334
130,STBN_2016_GOA,2016,1,1051
162,STBN_2016_GOA,2016,1,887
165,STBN_2016_GOA,2016,1,287
24,STBN_2016_GOA,2016,4,1493
154,STBN_2016_GOA,2016,1,218
169,STBN_2016_GOA,2016,1,218
149,STBN_2016_GOA,2016,1,1796
113,STBN_2016_GOA,2016,1,1840
25,STBN_2016_GOA,2016,2,1835
107,STBN_2016_GOA,2016,3,1323
170,STBN_2016_GOA,2016,1,1200
168,STBN_2016_GOA,2016,1,1182
114,STBN_2016_GOA,2016,1,1440
160,STBN_2016_GOA,2016,1,1364
157,STBN_2016_GOA,2016,1,1773
124,STBN_2016_GOA,2016,1,1309
171,STBN_2016_GOA,2016,4,2145
171,STBN_2016_GOA,2016,3,1829
137,STBN_2016_GOA,2016,1,1095
117,STBN_2016_GOA,2016,4,1287
171,STBN_2016_GOA,2016,2,1625
107,STBN_2016_GOA,2016,1,1643
171,STBN_2016_GOA,2016,1,1764
24,STBN_2016_GOA,2016,2,1242
163,STBN_2016_GOA,2016,1,273
117,STBN_2016_GOA,2016,2,1549
25,STBN_2016_GOA,2016,1,1920
138,STBN_2016_GOA,2016,1,1433
121,STBN_2016_GOA,2016,1,636
118,STBN_2016_GOA,2016,1,1982
126,STBN_2016_GOA,2016,1,1935
135,STBN_2016_GOA,2016,1,1305
127,STBN_2016_GOA,2016,1,1313
164,STBN_2016_GOA,2016,1,1898
122,STBN_2016_GOA,2016,1,3131
145,STBN_2016_GOA,2016,1,2124
136,STBN_2016_GOA,2016,1,462
152,STBN_2016_GOA,2016,1,62
139,STBN_2016_GOA,2016,1,778
107,STBN_2016_GOA,2016,2,1099
24,STBN_2016_GOA,2016,3,2231
107,STBN_2016_GOA,2016,4,1115
123,STBN_2016_GOA,2016,1,578
146,STBN_2016_GOA,2016,1,1829
133,STBN_2016_GOA,2016,1,1585
128,STBN_2016_GOA,2016,1,2258
153,STBN_2016_GOA,2016,1,2236
109,STBN_2016_GOA,2016,1,1629
129,STBN_2016_GOA,2016,1,2280
150,STBN_2016_GOA,2016,1,1909
161,STBN_2016_GOA,2016,1,284
